tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
8113,310263,06/01/2015,0,20,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,85-065 130 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,QN60,4013800,New York,40.70427727,-73.82252135,1033458.237,195913.5242
6331,217590,05/29/2015,4,0,OnCurb,Alive,Fair,Ulmus parvifolia,Chinese elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,326 SOUTH 1 STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,BK73,3051300,New York,40.71098722,-73.95387706,997036.8983,198311.6805
6333,217590,05/29/2015,4,0,OnCurb,Alive,Fair,Ulmus parvifolia,Chinese elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,347 SOUTH 1 STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,BK73,3051300,New York,40.71090703,-73.9536652,997095.6488,198282.4959
8188,507767,06/01/2015,3,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,825 MORRISON AVENUE,10473,Bronx,209,2,Bronx,18,85,32,BX09,BX09,2002400,New York,40.81994114,-73.87294086,1019417.666,238029.3357
6484,225307,05/30/2015,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,679 18 STREET,11218,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3050202,New York,40.65365467,-73.97724427,990564.1137,177421.2272
1868,406533,05/22/2015,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,159 BRIDGETOWN STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,SI24,5027704,New York,40.58385782,-74.15584268,940962.5547,152030.0795
1870,406533,05/22/2015,3,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,155 BRIDGETOWN STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI24,SI24,5027704,New York,40.58400308,-74.15569476,941003.7374,152082.9282
7469,223387,06/01/2015,7,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Harmful,NoDamage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,870 UNION STREET,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,BK37,3015700,New York,40.67355225,-73.97329413,991657.9632,184670.7839
5303,502970,05/28/2015,0,0,OnCurb,Alive,Good,Malus,crab apple,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,963 SHERMAN AVENUE,10456,Bronx,204,2,Bronx,16,79,32,BX14,BX14,2018302,New York,40.82842902,-73.91907316,1006646.23,241106.6212
2526,224890,05/24/2015,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,762 43 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64531125,-74.0001992,984194.7216,174380.667
8967,508977,06/03/2015,18,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1690 METROPOLITAN AVENUE,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021001,New York,40.84053583,-73.85501605,1024366.505,245540.4315
4387,306518,05/27/2015,24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,69-011 165 STREET,11365,Fresh Meadows,408,4,Queens,24,25,16,QN38,QN38,4122300,New York,40.73269741,-73.80392598,1038590.856,206278.8198
5605,503337,05/28/2015,5,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,230 EAST 170 STREET,10456,Bronx,204,2,Bronx,16,77,33,BX14,BX14,2017902,New York,40.83802367,-73.91242885,1008481.524,244604.0725
9132,508983,06/03/2015,17,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1514 UNIONPORT ROAD,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021002,New York,40.83640228,-73.8565497,1023944.617,244033.7295
3248,340221,05/26/2015,10,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,54-018 111 STREET,11368,Corona,404,4,Queens,21,35,13,QN25,QN25,4038302,New York,40.742344,-73.85076297,1025604.264,209767.7872
6023,403691,05/29/2015,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,120 BAY STREET,10301,Staten Island,501,5,Staten Island,49,61,23,SI22,SI22,5000300,New York,40.63946394,-74.07543879,963313.2781,172259.3481
5774,300554,05/29/2015,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,31-023 49 STREET,11377,Woodside,401,4,Queens,26,30,13,QN70,QN70,4016300,New York,40.75726182,-73.91052804,1009037.547,215180.2603
2662,224864,05/24/2015,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,713 45 STREET,11220,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009400,New York,40.64509122,-74.00264946,983514.7495,174300.5156
4837,503221,05/28/2015,5,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1211 MORRIS AVENUE,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2017901,New York,40.83369521,-73.91393572,1008066.112,243026.64
4937,503014,05/28/2015,5,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,232 EAST 165 STREET,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2018302,New York,40.82979566,-73.91776892,1007006.708,241604.8735
5152,503154,05/28/2015,7,0,OffsetFromCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1085 GERARD AVENUE,10452,Bronx,204,2,Bronx,16,84,29,BX63,BX63,2019500,New York,40.83351378,-73.92244509,1005711.421,242958.3396
9529,221669,06/03/2015,18,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,32 HIGHLAND BOULEVARD,11207,Brooklyn,304,3,Brooklyn,37,54,18,BK78,BK78,3040700,New York,40.67961782,-73.90008394,1011963.271,186895.3205
2943,311222,05/26/2015,5,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,131-057 FOWLER AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN22,QN22,4038302,New York,40.75066653,-73.83262984,1030623.239,212809.0275
7864,216804,06/01/2015,19,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,132 HOOPER STREET,11211,Brooklyn,301,3,Brooklyn,33,50,26,BK72,BK72,3053300,New York,40.70353135,-73.95916239,995572.8861,195594.5551
7421,223425,06/01/2015,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,54 8 AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,21,BK37,BK37,3015900,New York,40.67399677,-73.97268397,991827.1669,184832.7869
9829,313885,06/04/2015,16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,15-007 209 STREET,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099705,New York,40.78574278,-73.78325423,1044272.089,225618.4264
9729,508989,06/04/2015,19,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1490 METROPOLITAN AVENUE,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021200,New York,40.83734946,-73.86051865,1022845.807,244377.048
2977,515974,05/26/2015,4,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,754 PELHAM PARKWAY SOUTH,10462,Bronx,211,2,Bronx,13,80,34,BX49,BX49,2022403,New York,40.85676951,-73.86526967,1021520.275,251450.4397
4849,503221,05/28/2015,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1271 MORRIS AVENUE,10456,Bronx,204,2,Bronx,16,77,32,BX14,BX14,2017901,New York,40.83481312,-73.91327371,1008248.906,243434.1172
905,104021,05/20/2015,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,638 WEST 49 STREET,10019,New York,104,1,Manhattan,3,67,31,MN15,MN15,1012900,New York,40.76577854,-73.99620263,985301.8998,218270.5448
9543,404054,06/03/2015,11,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,20 SILVER LAKE ROAD,10301,Staten Island,501,5,Staten Island,49,61,24,SI35,SI35,5007500,New York,40.63174865,-74.09095394,959004.4032,169452.5516
355,501893,05/19/2015,10,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,984 SIMPSON STREET,10459,Bronx,202,2,Bronx,17,85,32,BX27,BX27,2015900,New York,40.82232936,-73.89294837,1013878.89,238892.0524
2425,219750,05/23/2015,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,1 GRAND AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,BK69,3054300,New York,40.69758437,-73.9651202,993921.8507,193427.1801
9352,311226,06/03/2015,12,0,OffsetFromCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,48-011 COLDEN STREET,11355,Flushing,407,4,Queens,20,25,16,QN62,QN62,4083700,New York,40.74779973,-73.81921543,1034342.118,211771.9492
5660,304682,05/29/2015,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,40-055 69 STREET,11377,Woodside,402,4,Queens,26,34,16,QN63,QN63,4026300,New York,40.7446079,-73.89554842,1013193.034,210574.6278
7289,310463,06/01/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,120-072 QUEENS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,28,14,QN60,QN60,4021600,New York,40.71317619,-73.82827167,1031857.532,199152.4866
3886,343992,05/27/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,51-002 GOLDSMITH STREET,11373,Elmhurst,404,4,Queens,25,35,16,QN29,QN29,4047900,New York,40.73723839,-73.88052508,1017359.589,207895.0062
3077,516250,05/26/2015,23,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2030 WHITE PLAINS ROAD,10462,Bronx,206,2,Bronx,15,87,33,BX17,BX17,2033400,New York,40.85119893,-73.86839757,1020658.057,249419.5511
1716,315556,05/22/2015,27,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,212-009 16 AVENUE,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099704,New York,40.78427212,-73.78036841,1045072.584,225084.6053
1673,315559,05/22/2015,32,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,212-014 15 AVENUE,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099704,New York,40.78565755,-73.78079262,1044953.843,225589.0689
3713,217774,05/26/2015,22,0,OffsetFromCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,20 MARCY AVENUE,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,BK73,3051300,New York,40.71341048,-73.95464412,996823.7862,199194.4334
168,501874,05/19/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,885 EAST 165 STREET,10459,Bronx,202,2,Bronx,17,79,32,BX33,BX33,2013100,New York,40.82437197,-73.8978103,1012532.376,239634.6409
7649,310488,06/01/2015,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,87-020 WOODHAVEN BOULEVARD,11421,Woodhaven,409,4,Queens,32,38,15,QN53,QN53,4001800,New York,40.69303214,-73.85183447,1025337.736,191801.4914
4498,342420,05/27/2015,4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,37-044 75 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,QN28,4028900,New York,40.74781958,-73.89067782,1014541.193,211746.3905
9478,311081,06/03/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,153-008 PECK AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,QN62,4083700,New York,40.74585745,-73.8139856,1035792.71,211067.3473
3973,343986,05/27/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,79-014 QUEENS BOULEVARD,11373,Elmhurst,404,4,Queens,25,39,16,QN50,QN50,4047900,New York,40.7378886,-73.88396958,1016404.716,208130.6133
215,501892,05/19/2015,12,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,940 SIMPSON STREET,10459,Bronx,202,2,Bronx,17,85,32,BX27,BX27,2015900,New York,40.821171,-73.89277623,1013927.052,238470.0756
3793,111073,05/27/2015,8,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2461 AMSTERDAM AVENUE,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026900,New York,40.8489766,-73.93038904,1003508.651,248590.1764
4059,343982,05/27/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,79-001 ALBION AVENUE,11373,Elmhurst,404,4,Queens,25,39,16,QN50,QN50,4048500,New York,40.7385357,-73.88608928,1015816.994,208365.6017
9977,310901,06/04/2015,11,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,57-002 159 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN62,QN62,4121100,New York,40.74226315,-73.80940105,1037065.89,209760.5658
3208,340221,05/26/2015,20,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,49-004 111 STREET,11368,Corona,404,4,Queens,21,35,13,QN25,QN25,4038302,New York,40.74619742,-73.85274869,1025051.652,211170.7769
4076,404402,05/27/2015,14,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,22 NIXON AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5001700,New York,40.63244554,-74.08251063,961348.2039,169704.1268
6384,225233,05/30/2015,4,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,207 PROSPECT PARK SOUTHWEST,11218,Brooklyn,307,3,Brooklyn,39,44,21,BK40,BK40,3050400,New York,40.65202024,-73.97260787,991850.7778,176826.1244
2404,219766,05/23/2015,3,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,26 STEUBEN STREET,11205,Brooklyn,302,3,Brooklyn,33,50,26,BK69,BK69,3054300,New York,40.69703205,-73.9637273,994308.1731,193226.1074
2406,219766,05/23/2015,6,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,32 STEUBEN STREET,11205,Brooklyn,302,3,Brooklyn,33,50,26,BK69,BK69,3054300,New York,40.69687864,-73.96369744,994316.4736,193170.2207
2860,312024,05/26/2015,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,136-023 41 AVENUE,11354,Flushing,407,4,Queens,20,40,16,QN22,QN22,4085300,New York,40.75880774,-73.828625,1031727.055,215777.2739
806,104000,05/20/2015,11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,665 11 AVENUE,10019,New York,104,1,Manhattan,3,67,31,MN15,MN15,1012900,New York,40.76493903,-73.99546378,985506.5811,217964.6947
1349,316230,05/21/2015,4,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,17-046 FRANCIS LEWIS BOULEVARD,11357,Whitestone,407,4,Queens,19,26,11,QN49,QN49,4102900,New York,40.78231921,-73.80392678,1038550.168,224357.615
3856,111769,05/27/2015,6,0,OffsetFromCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,497 WEST 182 STREET,10033,New York,112,1,Manhattan,10,72,31,MN35,MN35,1026700,New York,40.84845248,-73.93035732,1003517.578,248399.226
8034,413053,06/01/2015,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,420 CARLTON BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,SI48,5017007,New York,40.55180749,-74.18645286,932435.3152,140369.9972
9990,310901,06/04/2015,0,26,OffsetFromCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,162-002 BOOTH MEMORIAL AVENUE,11365,Fresh Meadows,407,4,Queens,20,25,11,QN62,QN62,4121100,New York,40.74214088,-73.80621135,1037949.867,209717.9573
8103,310496,06/01/2015,3,0,OnCurb,Alive,Poor,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,101-009 WOODHAVEN BOULEVARD,11416,Ozone Park,409,4,Queens,32,23,15,QN53,QN53,4004001,New York,40.6838824,-73.84604532,1026948.981,188470.7465
8105,310496,06/01/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,101-028 WOODHAVEN BOULEVARD,11416,Ozone Park,409,4,Queens,32,23,15,QN53,QN53,4004001,New York,40.68368338,-73.84594769,1026976.184,188398.284
2791,312604,05/26/2015,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,138-028 NORTHERN BOULEVARD,11354,Flushing,407,4,Queens,20,40,16,QN22,QN22,4086500,New York,40.76411594,-73.82714877,1032132.208,217712.0239
9354,311226,06/03/2015,10,0,OffsetFromCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,48-011 COLDEN STREET,11355,Flushing,407,4,Queens,20,25,16,QN62,QN62,4083700,New York,40.74776317,-73.81911361,1034370.357,211758.6848
8848,316262,06/03/2015,3,0,OnCurb,Alive,Fair,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,49-055 164 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN52,QN52,4120700,New York,40.74740427,-73.80294054,1038851.912,211637.5942
4417,304717,05/27/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,66-020 QUEENS BOULEVARD,11377,Woodside,402,4,Queens,30,34,15,QN50,QN50,4024300,New York,40.74060271,-73.89813229,1012478.754,209114.5687
8916,508923,06/03/2015,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1500 METROPOLITAN AVENUE,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021002,New York,40.83933229,-73.8586242,1023368.854,245100.3064
4686,109933,05/27/2015,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,Damage,Volunteer,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,131 EAST 101 STREET,10029,New York,111,1,Manhattan,8,68,29,MN33,MN33,1016600,New York,40.7892334,-73.94891355,998396.3313,226820.0438
8344,508867,06/02/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1575 UNIONPORT ROAD,10462,Bronx,209,2,Bronx,18,87,32,BX46,BX46,2021602,New York,40.83936238,-73.86177099,1022498.117,245109.8786
9898,313893,06/04/2015,17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,13-003 209 STREET,11360,Bayside,407,4,Queens,19,26,11,QN47,QN47,4099705,New York,40.78877586,-73.78379222,1044120.379,226723.1089
6357,304364,05/29/2015,16,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,37-001 69 STREET,11377,Woodside,402,4,Queens,26,34,16,QN63,QN63,4026300,New York,40.74868215,-73.89665261,1012885.318,212058.6419
3969,343986,05/27/2015,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,80-012 51 AVENUE,11373,Elmhurst,404,4,Queens,25,39,16,QN50,QN50,4047900,New York,40.73774401,-73.88320699,1016616.119,208078.2151
1144,226868,05/21/2015,15,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,41 LINCOLN ROAD,11225,Brooklyn,309,3,Brooklyn,40,43,21,BK60,BK60,3032700,New York,40.66085424,-73.96136535,994968.9385,180045.7738
4905,502959,05/28/2015,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,941 GRANT AVENUE,10456,Bronx,204,2,Bronx,16,79,32,BX14,BX14,2018302,New York,40.82769394,-73.91845304,1006818.096,240838.9646
9481,311081,06/03/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,140-004 QUINCE AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,QN62,4083700,New York,40.74645556,-73.81465622,1035606.427,211284.8649
7292,310463,06/01/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,120-072 QUEENS BOULEVARD,11415,Kew Gardens,409,4,Queens,29,28,14,QN60,QN60,4021600,New York,40.71311243,-73.82811523,1031900.947,199129.3406
3883,343992,05/27/2015,8,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,83-002 QUEENS BOULEVARD,11373,Elmhurst,404,4,Queens,25,35,16,QN29,QN29,4047500,New York,40.73716035,-73.88011257,1017473.945,207866.7293
140,501451,05/19/2015,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1228 LAFAYETTE AVENUE,10474,Bronx,202,2,Bronx,17,84,32,BX27,BX27,2009300,New York,40.81633524,-73.89084965,1014462.479,236708.8964
4669,109852,05/27/2015,4,0,OnCurb,Alive,Fair,Tilia americana,American linden,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1517 LEXINGTON AVENUE,10029,New York,111,1,Manhattan,5,68,30,MN33,MN33,1015802,New York,40.78721238,-73.95022155,998034.5538,226083.5108
7009,222928,05/31/2015,10,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,457 15 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,BK37,3016700,New York,40.66145738,-73.98071153,989601.4151,180263.7386
8445,404406,06/02/2015,37,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,35 WARD AVENUE,10304,Staten Island,501,5,Staten Island,49,61,23,SI37,SI37,5001700,New York,40.63437409,-74.08154537,961616.7772,170406.4995
2698,224946,05/24/2015,6,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,714 41 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,17,BK34,BK34,3009200,New York,40.64720598,-74.00030947,984164.1216,175070.9691
